Cluster,Size,Density,Internal weight,External weight,Quality,P-value,Members,Top GO Terms,Top GO Term p-values,Top GO FDRs,Top GO Term Fold Enrichments
1711,4,0.5432,3.259,3225.0,0.001007,0.9929309999999999,DNAH6 DOK3 MKNK1 ZDHHC18,peptidyl-S-diacylglycerol-L-cysteine biosynthetic process from peptidyl-cysteine|peptidyl-L-cysteine S-palmitoylation|protein palmitoylation|peptidyl-cysteine modification|peptidyl-amino acid modification,0.004846|0.004846|0.006393|0.007552|0.01026,1|1|1|1|1,214.5|214.5|160.9|135.5|11.77
1712,6,0.549,8.235,3781.0,0.002167,0.998474,AHR ARNT DNAJA1 DNAJA2 STIP1 TIPARP,"response to 2,3,7,8-tetrachlorodibenzodioxine|intracellular receptor signaling pathway|positive regulation of ATPase activity|regulation of ATPase activity|cellular response to organic cyclic compound",1.06e-06|1.738e-05|0.0001242|0.0002381|0.0002739,0.01672|0.1371|0.653|0.9388|0.8642,1716|52.54|118.4|84.75|20.59
1713,4,0.5455,3.273,2933.0,0.001112,0.9929309999999999,DNAJA4 PUS7L SLC38A2 WSB1,glycine betaine transport|cellular response to arsenite(3-)|response to arsenite(3-)|cellular response to arsenite ion|response to arsenite ion,0.0003883|0.0003883|0.0003883|0.0009706|0.0009706,1|1|1|1|1,5149|5149|5149|1287|1287
1714,4,0.5464,3.279,3499.0,0.0009339000000000001,0.9929309999999999,DNAJB14 GPR1 GUCY2C TMEM150C,proprioception|receptor guanylyl cyclase signaling pathway|cGMP biosynthetic process|neuromuscular process controlling posture|cGMP metabolic process,0.001165|0.002134|0.002522|0.003297|0.003685,1|1|1|1|1,1030|514.9|429.1|321.8|286
1715,4,0.5953,3.572,3210.0,0.001109,0.9929309999999999,CYB5D1 DHX34 DNAJB2 TSSK4,"peptidyl-threonine autophosphorylation|negative regulation of nuclear-transcribed mRNA catabolic process, nonsense-mediated decay|regulation of nuclear-transcribed mRNA catabolic process, nonsense-mediated decay|negative regulation of protein deubiquitination|regulation of chaperone-mediated protein folding",0.0005825|0.0009706|0.0009706|0.0009706|0.001165,1|1|1|1|1,2574|1287|1287|1287|1030
1716,4,0.5753,3.452,3344.0,0.001029,0.9929309999999999,DNAJB4 GADD45A LNPK LRRC58,endoplasmic reticulum tubular network maintenance|negative regulation of peptidyl-serine phosphorylation of STAT protein|positive regulation of endoplasmic reticulum tubular network organization|regulation of endoplasmic reticulum tubular network organization|activation of MAPKKK activity,0.0003883|0.0007766|0.0009706|0.001359|0.002716,1|1|1|1|1,5149|1716|1287|858.1|396.1
1717,6,0.5246,7.869,4205.0,0.0018629999999999999,0.998474,COLCA2 DNAJB6 POU2F3 SOX4 TFAP2B TP73,sympathetic nervous system development|aorta morphogenesis|kidney development|regulation of protein localization|renal system development,1.784e-05|3.275e-05|4.923e-05|5.125e-05|5.406e-05,0.2814|0.2583|0.2589|0.2021|0.1706,326.9|236.7|36.91|15.27|35.76
1718,4,0.5376,3.225,3222.0,0.0009976000000000002,0.9929309999999999,DNAJB7 HK3 NEU4 UNC5A,carbohydrate catabolic process|anterior/posterior axon guidance|ganglioside catabolic process|netrin-activated signaling pathway|fructose 6-phosphate metabolic process,0.0001938|0.001553|0.001553|0.002134|0.002328,1|1|1|1|1,88.77|735.5|735.5|514.9|468.1
1719,4,0.5322,3.193,3350.0,0.00095,0.9929309999999999,DNAJB8 EVI2B KLHL33 RXFP4,positive regulation of neutrophil differentiation|regulation of neutrophil differentiation|positive regulation of granulocyte differentiation|positive regulation of feeding behavior|regulation of stem cell division,0.0003883|0.0007766|0.001747|0.002134|0.002134,1|1|1|1|1,5149|1716|643.6|514.9|514.9
1720,8,0.5015,14.04,6263.0,0.002231,0.9996790000000001,DNAJB9 GNAI1 GNAT3 GRM3 IFRD1 SEMA3E SLC26A3 THAP5,adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway|adenylate cyclase-modulating G protein-coupled receptor signaling pathway|myoblast fate determination|platelet activation|myoblast fate commitment,4.011e-06|6.731e-05|0.001164|0.001303|0.002328,0.06327|0.5309|1|1|1,91.94|35.11|1287|36.52|514.9
1721,4,0.5565,3.339,3100.0,0.001073,0.9929309999999999,ACAN DNAJC10 GNG13 MTRNR2L5,negative regulation of mitochondrial membrane permeability involved in apoptotic process|cellular response to staurosporine|response to staurosporine|negative regulation of mitochondrial membrane permeability|negative regulation of membrane permeability,0.0009706|0.001165|0.001165|0.001359|0.001747,1|1|1|1|1,1287|1030|1030|858.1|643.6
1722,4,0.5761,3.4560000000000004,3027.0,0.001137,0.9929309999999999,DNAJC12 FETUB KCNRG PRDX6,"negative regulation of delayed rectifier potassium channel activity|negative regulation of voltage-gated potassium channel activity|regulation of delayed rectifier potassium channel activity|negative regulation of potassium ion transmembrane transporter activity|positive regulation of mRNA splicing, via spliceosome",0.002522|0.002716|0.004266|0.004459|0.004653,1|1|1|1|1,429.1|396.1|245.2|234|223.9
1723,10,0.527,23.72,6789.0,0.003471,0.999933,AQR BUB1B DNAJC17 HAUS2 MFAP1 RPAP1 RTF1 TUBGCP4 TUBGCP5 USP8,mitotic prometaphase|spindle organization|biological phase|mitotic cell cycle phase|cell cycle phase,9.25e-07|2.961e-06|4.976e-06|4.976e-06|4.976e-06,0.01459|0.02336|0.02616|0.01962|0.0157,49.33|36.61|32.05|32.05|32.05
1724,4,0.5605,3.363,3232.0,0.001037,0.9929309999999999,CCL18 DNAJC18 IGDCC4 RASSF3,cellular response to misfolded protein|response to misfolded protein|chaperone cofactor-dependent protein refolding|'de novo' posttranslational protein folding|monocyte chemotaxis,0.004459|0.004846|0.00678|0.007745|0.008131,1|1|1|1|1,234|214.5|151.4|132|125.6
1725,11,0.5255,28.9,7335.0,0.003913000000000001,0.999969,DNAJC24 DOHH DPH1 DPH2 DPH3 DPH5 DPH6 DPH7 N6AMT1 TPT1 TTC4,peptidyl-diphthamide biosynthetic process from peptidyl-histidine|peptidyl-diphthamide metabolic process|regulation of cytoplasmic translational elongation|peptidyl-histidine modification|regulation of translational elongation,6.782e-21|6.782e-21|3.353e-20|8.164e-20|1.245e-18,1.07e-16|5.349e-17|1.763e-16|3.219e-16|3.928e-15,1638|1638|1191|1008|624.1
1726,12,0.5093,33.61,9595.0,0.003482,0.999986,BICD1 ETFBKMT IAPP ITPR2 KIAA1551 KLHL42 MANSC4 PTHLH RASSF8 SLCO1B3 SLCO1C1 TM7SF3,sodium-independent organic anion transport|bile acid and bile salt transport|regulation of microtubule-based process|negative regulation of phospholipase C-activating G protein-coupled receptor signaling pathway|negative regulation of fatty acid beta-oxidation using acyl-CoA dehydrogenase,4.732e-05|0.0001937|0.0003099|0.001164|0.001164,0.7464|1|1|1|1,214.5|101|21.91|1716|1716
1727,14,0.5159,46.95,9286.0,0.0050149999999999995,0.9999969999999999,ANAPC13 ANAPC15 ANAPC5 CDC16 MAD2L1BP PRPF39 SGO1 SGO2 SKA1 SKA3 SPAG5 TRNAU1AP UBE2C UBE2S,cell division|anaphase|mitotic anaphase|M phase|mitotic M phase,5.6e-16|4.102e-14|4.102e-14|4.749e-14|4.749e-14,8.834e-12|3.235e-10|2.157e-10|1.873e-10|1.498e-10,32.89|74.96|74.96|73.55|73.55
1728,4,0.5047,3.028,3110.0,0.0009701,0.9929309999999999,DERL3 DNALI1 MMD TTC33,"negative regulation of retrograde protein transport, ER to cytosol|negative regulation of protein exit from endoplasmic reticulum|regulation of retrograde protein transport, ER to cytosol|regulation of protein exit from endoplasmic reticulum|protein N-linked glycosylation via asparagine",0.001941|0.002134|0.002716|0.005233|0.006007,1|1|1|1|1,572.1|514.9|396.1|198|171.6
1729,5,0.5189,5.189,4202.0,0.001231,0.996692,CXCR6 DNASE1L3 LYPD3 TNS4 TOGARAM1,"regulation of neutrophil mediated cytotoxicity|programmed cell death involved in cell development|apoptotic DNA fragmentation|DNA catabolic process, endonucleolytic|apoptotic nuclear changes",0.001698|0.002425|0.00412|0.005812|0.006295,1|1|1|1|1,686.5|457.7|257.4|179.1|164.8
1730,6,0.5008,7.5120000000000005,5002.0,0.0014960000000000002,0.998474,DNER IL1F10 IL1RN IL36G PXYLP1 RNF149,inflammatory response to antigenic stimulus|inflammatory response|cytokine-mediated signaling pathway|cellular response to lipopolysaccharide|positive regulation of heparan sulfate proteoglycan biosynthetic process,1.154e-07|0.0002675|0.000679|0.00115|0.001165,0.00182|1|1|1|1,294.2|20.76|15.1|37.93|1144
1731,4,0.5543,3.326,3117.0,0.0010630000000000001,0.9929309999999999,CARF DNMBP MC1R USP48,positive regulation of transcription from RNA polymerase II promoter in response to calcium ion|positive regulation of transcription from RNA polymerase II promoter involved in cellular response to chemical stimulus|cellular response to calcium ion|response to calcium ion|cellular response to metal ion,2.827e-07|1.411e-05|0.0001749|0.0005401|0.0008749,0.00446|0.1113|0.9195|1|1,4119|358.2|96.92|54.56|42.68
1732,9,0.5245,18.88,6217.0,0.003019,0.9998530000000001,ARMC7 CCDC84 DDX59 LINS1 METTL23 NOSIP PPIH RBM48 SCNM1,negative regulation of nitric-oxide synthase activity|negative regulation of monooxygenase activity|negative regulation of centrosome duplication|negative regulation of centrosome cycle|cognition,0.003925|0.005665|0.005665|0.005665|0.006927,1|1|1|1|1,286|190.7|190.7|190.7|15.57
1733,4,0.5377,3.2260000000000004,2898.0,0.001109,0.9929309999999999,DNTTIP1 ELMSAN1 NAT2 TEAD4,trophectodermal cell fate commitment|female pregnancy|multi-multicellular organism process|N-terminal peptidyl-methionine acetylation|glutamine transport,0.0004854|0.0007545|0.001014|0.00194|0.002183,1|1|1|1|1,4119|46.02|39.61|588.4|514.9
1734,5,0.5086,5.086,3771.0,0.001343,0.996692,ACBD3 DOCK10 FLT3 SPN ZFP64,lymphocyte differentiation|mononuclear cell differentiation|leukocyte differentiation|lymphocyte activation|leukocyte homeostasis,1.755e-05|2.704e-05|4.988e-05|6.748e-05|0.0001163,0.2769|0.2133|0.2623|0.2661|0.367,49.83|43.06|35.01|31.6|119.4
1735,4,0.5416,3.25,3233.0,0.0010019999999999999,0.9929309999999999,CISH DOCK3 GDF3 WDR6,regulation of phosphorylation|positive regulation of non-membrane spanning protein tyrosine kinase activity|regulation of non-membrane spanning protein tyrosine kinase activity|regulation of phosphate metabolic process|regulation of phosphorus metabolic process,0.001197|0.001553|0.001747|0.001808|0.001808,1|1|1|1|1,11.03|735.5|643.6|9.588|9.588
1736,4,0.5001,3.0010000000000003,3102.0,0.000964,0.9929309999999999,DOCK4 MMP16 SSH3 ZMYM6,negative regulation of vascular associated smooth muscle contraction|negative regulation of vasoconstriction|regulation of vascular associated smooth muscle contraction|chondrocyte proliferation|negative regulation of smooth muscle contraction,0.0007766|0.001553|0.001747|0.002328|0.002716,1|1|1|1|1,1716|735.5|643.6|468.1|396.1
1737,4,0.5035,3.0210000000000004,3165.0,0.000951,0.9929309999999999,DOCK6 HTR3D MNX1 TCTEX1D2,regulation of intraciliary retrograde transport|spinal cord motor neuron cell fate specification|intraciliary retrograde transport|neuron fate specification|spinal cord motor neuron differentiation,0.0005825|0.002134|0.00291|0.005813|0.006007,1|1|1|1|1,2574|514.9|367.8|177.5|171.6
1738,6,0.5496,8.244,4560.0,0.0018,0.998474,DOCK7 ITPRIPL2 LRCH1 MOB1A STK4 TAOK2,hippo signaling|intracellular signal transduction|regulation of protein autophosphorylation|positive regulation of phosphorylation|positive regulation of phosphorus metabolic process,1.075e-07|4.856e-05|0.0001203|0.0001225|0.000167,0.001696|0.383|0.6325|0.4832|0.5269,315.2|9.34|122.6|12.89|11.9
1739,5,0.5142,5.142,4157.0,0.001232,0.996692,AP3M2 DOK1 FA2H HGSNAT MAP3K20,positive regulation of mitotic DNA damage checkpoint|sebaceous gland cell differentiation|glucosylceramide biosynthetic process|positive regulation of DNA damage checkpoint|regulation of mitotic DNA damage checkpoint,0.0005824|0.0008735|0.0008735|0.0008735|0.0008735,1|1|1|1|1,3432|1716|1716|1716|1716
1740,5,0.5029,5.029,4058.0,0.001235,0.996692,APOM C1QTNF12 DOK4 PDP2 TPPP3,positive regulation of pyruvate dehydrogenase activity|negative regulation of plasma lipoprotein oxidation|regulation of plasma lipoprotein oxidation|regulation of pyruvate dehydrogenase activity|regulation of acetyl-CoA biosynthetic process from pyruvate,0.000728|0.000728|0.000728|0.0009706|0.002183,1|1|1|1|1,2060|2060|2060|1373|514.9
1741,4,0.558,3.3480000000000003,3314.0,0.001007,0.9929309999999999,DOK5 KCNQ2 MCCC1 TKTL2,leucine catabolic process|leucine metabolic process|biotin metabolic process|regulation of neurotrophin TRK receptor signaling pathway|branched-chain amino acid catabolic process,0.001359|0.001747|0.001941|0.002522|0.004266,1|1|1|1|1,858.1|643.6|572.1|429.1|245.2
1742,4,0.5035,3.0210000000000004,3101.0,0.0009707000000000001,0.9929309999999999,ANAPC1 ANAPC10 DOK7 PIWIL1,protein K11-linked ubiquitination|regulation of exit from mitosis|anaphase-promoting complex-dependent catabolic process|anaphase|mitotic anaphase,1.313e-05|2.792e-05|0.0001101|0.0003516|0.0003516,0.2071|0.2202|0.5791|1|1,355.1|239.5|118.4|65.59|65.59
1743,5,0.5201,5.2010000000000005,3892.0,0.0013310000000000002,0.996692,BTN2A2 DOPEY1 GPX5 HLA-DMB TXNDC5,regulation of T cell proliferation|regulation of lymphocyte proliferation|regulation of mononuclear cell proliferation|positive regulation of T cell activation via T cell receptor contact with antigen bound to MHC molecule on antigen presenting cell|regulation of leukocyte proliferation,0.0004209|0.0007212|0.0007339|0.0007766|0.0008457,1|1|1|1|1,59.87|45.56|45.16|1716|42.03
1744,4,0.5184,3.11,3140.0,0.0009871,0.9929309999999999,DOPEY2 HEPACAM IFT80 PEAR1,articular cartilage development|osteoblast proliferation|receptor localization to non-motile cilium|negative regulation of non-canonical Wnt signaling pathway|recognition of apoptotic cell,0.0005825|0.0008737|0.0008737|0.001019|0.001165,1|1|1|1|1,2288|1373|1373|1144|980.7
1745,4,0.5754,3.452,3182.0,0.0010810000000000001,0.9929309999999999,DPEP3 ENPP4 KSR2 SPATS1,purine ribonucleoside catabolic process|purine nucleoside catabolic process|positive regulation of hemostasis|positive regulation of blood coagulation|positive regulation of coagulation,0.002667|0.002667|0.005812|0.005812|0.006054,1|1|1|1|1,411.9|411.9|179.1|179.1|171.6
1746,4,0.5046,3.028,3107.0,0.0009712,0.9929309999999999,CD5 DPP4 RASSF3 ULK4,T cell costimulation|lymphocyte costimulation|positive regulation of T cell activation|negative regulation of granulocyte chemotaxis|negative regulation of neutrophil chemotaxis,4.185e-05|4.498e-05|0.0006657|0.0007766|0.0007766,0.6602|0.3547|1|1|1,194.3|187.2|47.45|1716|1716
1747,6,0.542,8.13,4712.0,0.001718,0.998474,BIVM CLYBL DPP8 GAS6 GPR183 SLITRK5,lymphocyte chemotaxis|lymphocyte migration|mononuclear cell migration|negative regulation of renal albumin absorption|positive regulation of cobalamin metabolic process,8.956e-05|0.0001995|0.0003955|0.0005824|0.0005824,1|1|1|1|1,140.1|92.77|65.38|3432|3432
1748,5,0.5313,5.313,4187.0,0.0012640000000000001,0.996692,DPP9 GPR141 OARD1 PEPD SMIM29,peptidyl-glutamate ADP-deribosylation|protein de-ADP-ribosylation|collagen catabolic process|collagen metabolic process|purine nucleoside metabolic process,0.0009706|0.001698|0.01064|0.01496|0.0152,1|1|1|1|1,1373|686.5|95.79|67.52|66.44
1749,4,0.5483,3.29,3165.0,0.001036,0.9929309999999999,CFAP299 DPRX NAAA NPFFR2,N-acylethanolamine metabolic process|N-acylphosphatidylethanolamine metabolic process|ethanolamine-containing compound metabolic process|sphingosine metabolic process|regulation of cAMP-dependent protein kinase activity,0.001165|0.001941|0.001941|0.004072|0.004072,1|1|1|1|1,1030|572.1|572.1|257.4|257.4
1750,4,0.5514,3.3089999999999997,3302.0,0.0009984,0.9929309999999999,DPT LTB PACRGL VAMP4,synaptic vesicle to endosome fusion|synaptic vesicle endosomal processing|SNARE complex assembly|Golgi ribbon formation|regulation of synaptic vesicle endocytosis,0.0007766|0.002134|0.002134|0.002716|0.003491,1|1|1|1|1,1716|514.9|514.9|396.1|302.9
1751,18,0.5063,77.47,13350.0,0.005753,1.0,BTN2A1 BTN2A2 GPX6 HIST1H1C HIST1H1E HIST1H1T HIST1H2AC HIST1H2AD HIST1H2BD HIST1H4C OR14J1 OR2B6 OR2J2 OR2J3 SLC17A2 SLC17A4 ZKSCAN4 ZSCAN16,sialic acid transport|cellular oxidant detoxification|cellular detoxification|cellular response to toxic substance|detoxification,8.982e-06|3.654e-05|5.301e-05|6.361e-05|9.701e-05,0.1417|0.2882|0.2787|0.2508|0.3061,588.4|46.45|40.86|38.38|33.18
1752,4,0.5172,3.103,3256.0,0.0009496999999999999,0.9929309999999999,CD6 DPYS HSD17B8 MYLIP,uracil catabolic process|thymine catabolic process|pyrimidine nucleobase catabolic process|uracil metabolic process|thymine metabolic process,0.0005825|0.0007766|0.0007766|0.0007766|0.0007766,1|1|1|1|1,2574|1716|1716|1716|1716
1753,4,0.5196,3.117,3217.0,0.0009658,0.9929309999999999,C14orf119 CUZD1 DPYSL4 NXPH4,trypsinogen activation|zymogen activation|neuron death|neuropeptide signaling pathway|protein processing,0.0003883|0.009289|0.01199|0.02119|0.03374,1|1|1|1|1,5149|109.5|84.41|47.24|29.42
1754,7,0.5297,11.12,5211.0,0.002125,0.9992989999999999,CLCNKA GPR153 PRAMEF11 PRAMEF12 PRAMEF14 PRAMEF18 PRAMEF20,negative regulation of cell differentiation|negative regulation of developmental process|negative regulation of apoptotic process|negative regulation of programmed cell death|positive regulation of cell population proliferation,5.814e-07|2.672e-06|2.955e-06|3.278e-06|3.746e-06,0.009171|0.02107|0.01554|0.01293|0.01182,23.06|16.91|16.57|16.22|15.78
1755,7,0.5016,10.53,5508.0,0.0019039999999999999,0.9992989999999999,DRD3 LNP1 MAATS1 MTRNR2L8 OR5K3 PROS1 TMPRSS7,"negative regulation of sodium:proton antiporter activity|musculoskeletal movement, spinal reflex action|gastric emptying|gastric motility|regulation of locomotion involved in locomotory behavior",0.0008735|0.0008735|0.001165|0.001165|0.001456,1|1|1|1|1,1716|1716|1144|1144|858.1
1756,4,0.5269,3.161,3191.0,0.0009873,0.9929309999999999,CAPN11 DRD4 PATE2 TBC1D24,positive regulation of catecholamine uptake involved in synaptic transmission|positive regulation of dopamine uptake involved in synaptic transmission|positive regulation of sodium:proton antiporter activity|neuron death in response to oxidative stress|adenylate cyclase-inhibiting dopamine receptor signaling pathway,0.0007766|0.0007766|0.0009706|0.0009706|0.001165,1|1|1|1|1,1716|1716|1287|1287|1030
1757,11,0.5131,28.22,7915.0,0.003543,0.999969,DDX41 DDX46 GEMIN5 IK ISY1 LARS RBM22 RPS14 SLU7 TTC1 U2SURP,"mRNA splicing, via spliceosome|RNA splicing, via transesterification reactions with bulged adenosine as nucleophile|RNA splicing, via transesterification reactions|mRNA metabolic process|RNA splicing",3.805e-13|3.805e-13|4.112e-13|3.081e-12|3.962e-12,6.002e-09|3.001e-09|2.162e-09|1.215e-08|1.25e-08,49.6|49.6|49.11|24.28|36.8
1758,6,0.503,7.546,4097.0,0.0018329999999999998,0.998474,CCND2 DRG2 IRF4 PRDM1 RWDD1 SMAD7,regulation of alpha-beta T cell differentiation|regulation of alpha-beta T cell activation|regulation of T cell differentiation|regulation of lymphocyte differentiation|regulation of leukocyte differentiation,7.14e-07|2.472e-06|7.597e-06|1.266e-05|5.081e-05,0.01126|0.0195|0.03995|0.04991|0.1603,156|102|69.58|58.51|36.52
